User_id;Active_days;Songs_per_day;Music_genres_per_day;Numer_devices;Proportion_working_time;Searches_per_day;Proportion_popular_songs;NORTHAMERICA;EU;ASIA;Premium_upgrade
1575;122;32;3;2;0.626934824;0;0.004217521;0;0;0;0
1576;102;61;4;2;0.937753986;15;0.004646353;0;0;0;1
1577;233;36;2;3;0;0;0.018579184;0;0;0;0
1578;147;59;3;3;0;19;0.013881721;0;0;0;0
1579;79;46;4;2;0.183846797;1;0.00566907;0;0;0;0
1580;110;56;4;1;0;14;0.0065555;0;0;0;0
1581;125;31;3;1;0;7;0.010984221;0;0;0;0
1582;163;38;2;1;0;11;0.025179026;0;0;0;0
1583;76;50;4;1;0.287140743;6;0.01306114;0;0;0;0
1584;174;16;2;3;0;3;0.025182269;0;0;0;0
1585;84;65;4;1;0;11;0.007376002;0;0;0;0
1586;89;28;2;1;0;15;0.020601989;0;0;0;0
1587;149;87;5;1;0;13;0.002975957;0;0;0;0
1588;68;31;3;3;0.12501582;11;0.028089253;0;0;0;0
1589;149;18;1;2;0;11;0.051857844;0;0;0;0
1590;94;19;3;1;0.195181598;0;0.016215486;0;0;0;0
1591;130;64;4;5;0;2;0.014413708;0;0;0;0
1592;179;19;1;3;0;0;0.011594872;0;0;0;0
1593;44;94;5;2;0.6988856;11;0.010275341;0;0;0;0
1594;76;33;2;1;0.277041028;11;0.025322852;0;0;0;0
1595;110;40;2;3;0;0;0.012566784;0;0;0;0
1596;124;47;3;3;0.342347106;6;0.014802038;0;0;0;0
1597;120;40;3;1;0.548491655;10;0.021315853;0;0;0;0
1598;239;52;3;3;0.978988092;17;0.01032195;0;0;0;1
1599;162;77;4;3;0;15;0.007620576;0;0;0;0
1600;161;6;2;1;0;16;0.099253485;0;0;0;0
1601;69;61;4;3;0.093710049;13;0.006825599;0;0;0;0
1602;26;28;2;3;0;12;0.027713611;0;0;0;0
1603;216;24;3;3;0.114027664;3;0.005895458;0;0;0;0
1604;149;47;4;3;0;13;0.006037931;0;0;0;0
1605;118;79;5;3;0.553245321;0;0.00315106;0;0;0;0
1606;90;49;3;3;0.111931058;0;0.006079043;0;0;0;0
1607;123;68;5;3;0.229010848;2;0.012661192;0;0;0;0
1608;146;44;4;3;0.550192754;2;0.012136964;0;0;0;0
1609;28;44;3;3;0;12;0.013223144;0;0;0;0
1610;57;30;3;1;0;10;0.01785241;0;0;0;0
1611;159;62;4;5;0.579530561;7;0.001911266;0;0;0;1
1612;229;29;3;1;0;16;0.020281412;0;0;0;0
1613;45;33;3;2;0.801431314;15;0.024606858;0;0;0;1
1614;143;22;3;4;0;15;0.008760062;0;0;0;0
1615;46;25;2;2;0;19;0.038002109;0;0;0;0
1616;71;22;1;3;0;17;0.024504745;0;0;0;0
1617;94;62;5;1;0;0;0.013951908;0;0;0;0
1618;1;28;2;3;0.674510629;17;0.017596166;0;0;0;0
1619;33;25;3;1;0;0;0.002065853;0;0;0;0
1620;155;41;3;2;0;6;0.005805327;0;0;0;0
1621;43;18;1;1;0;15;0.054298558;0;0;0;0
1622;5;22;1;1;0;0;0.010441292;0;0;0;0
1623;63;37;4;2;0.864502739;17;0.002840827;0;0;0;1
1624;9;50;4;3;0.965023851;18;0.006454426;0;0;0;1
1625;47;62;5;1;0;20;0.008835324;0;0;0;0
1626;218;55;4;1;0;0;0.001889988;0;0;0;0
1627;205;46;4;1;0;15;0.019637814;0;0;0;0
1628;187;25;3;3;0;16;0.027618664;0;0;0;0
1629;130;47;3;1;0;16;0.012497091;0;0;0;0
1630;113;33;4;2;0.416445955;18;0.021714951;0;0;0;1
1631;11;22;3;1;0.001554772;9;0.014820601;0;0;0;0
1632;102;80;6;6;0.399684855;11;0.003795822;0;0;0;0
1633;201;74;6;5;0;3;0.009821818;0;0;0;0
1634;181;39;3;1;0;8;0.005589473;0;0;0;0
1635;125;23;3;5;0;6;0.01728842;0;0;0;0
1636;103;47;4;1;0.807165194;4;0.017772345;0;0;0;0
1637;113;55;4;1;0;10;0.00649775;0;0;0;0
1638;212;41;3;1;0;4;0.017878024;0;0;0;0
1639;32;57;5;1;0.198540541;5;0.007442531;0;0;0;0
1640;101;23;3;3;0;17;0.026672886;0;0;0;0
1641;37;60;3;1;0;4;0.015014107;0;0;0;0
1642;95;49;3;3;0;16;0.012655271;0;0;0;0
1643;49;55;5;3;0.992649791;9;0.013100649;0;0;0;1
1644;89;60;3;2;0.894096665;0;0.015518173;0;0;0;0
1645;138;31;2;3;0;7;0.011122308;0;0;0;0
1646;149;17;1;3;0;8;0.016072498;0;0;0;0
1647;54;57;3;1;0;15;0.012890565;0;0;0;0
1648;48;106;7;3;0.866366994;10;0.001794795;0;0;0;1
1649;132;59;5;2;0;12;0.011253136;0;0;0;0
1650;204;92;5;1;0;16;0.006119384;0;0;0;0
1651;80;86;6;1;0;2;0.004042309;0;0;0;0
1652;54;19;1;2;0;8;0.021833937;0;0;0;0
1653;58;32;3;1;0;17;0.005005271;0;0;0;0
1654;212;43;4;3;0.979243377;5;0.020125348;0;0;0;1
1655;49;29;2;2;0.182425788;4;0.008665353;0;0;0;0
1656;162;11;1;2;0;14;0.057668297;0;0;0;0
1657;181;33;4;3;0;17;0.021705626;0;0;0;0
1658;224;38;4;3;0.559276588;4;0.011143679;0;0;0;0
1659;148;45;3;5;0;3;0.007313065;0;0;0;0
1660;237;35;3;5;0;18;0.015158829;0;0;0;0
1661;133;17;1;1;0;10;0.018967274;0;0;0;0
1662;42;21;2;2;0;11;0.006500733;0;0;0;0
1663;130;19;1;3;0;0;0.051312471;0;0;0;0
1664;43;42;2;1;0.527225538;10;0.016457654;0;0;0;0
1665;178;26;1;7;0;1;0.032363036;0;0;0;0
1666;152;29;3;2;0.340207508;11;0.029506135;0;0;0;0
1667;197;37;3;3;0;19;0.023620671;0;0;0;0
1668;76;45;3;1;0.496463133;3;0.016570193;0;0;0;0
1669;63;25;2;2;0;13;0.005976995;0;0;0;0
1670;227;57;4;2;0.54356385;9;0.016194632;0;0;0;0
1671;139;27;1;1;0;1;0.010467774;0;0;0;0
1672;124;35;3;3;0;13;0.004794206;0;0;0;0
1673;120;56;4;3;0.574424418;2;0.006848472;0;0;0;0
1674;114;24;3;5;0;4;0.013917841;0;0;0;0
1675;212;31;2;3;0;0;0.002521226;0;0;0;0
1676;94;17;1;1;0;1;0.016255824;0;0;0;0
1677;230;19;2;5;0;15;0.045493912;0;0;0;0
1678;120;31;2;3;0;19;0.017553316;0;0;0;0
1679;43;18;2;3;0;0;0.019270112;0;0;0;0
1680;98;41;4;2;0.941286777;0;0.020674692;0;0;0;0
1681;103;23;2;6;0;15;0.02475527;0;0;0;0
1682;225;47;4;2;0;8;0.008209965;0;0;0;0
1683;67;20;1;3;0;7;0.020590462;0;0;0;0
1684;179;36;4;3;0;4;0.011229067;0;0;0;0
1685;165;27;3;2;0.342141477;0;0.024808265;0;0;0;0
1686;10;57;4;3;0.876313751;5;0.014134193;0;0;0;0
1687;145;61;3;3;0;8;0.008487734;0;0;0;0
1688;198;72;4;1;0.25622875;6;0.000347406;0;0;0;0
1689;29;26;3;3;0;13;0.020836985;0;0;0;0
1690;38;42;4;1;0.546944337;13;0.021490484;0;0;0;0
1691;190;37;3;2;0;0;0.014898368;0;0;0;0
1692;212;24;1;1;0;3;0.003121741;0;0;0;0
1693;51;20;2;1;0;0;0.045918597;0;0;0;0
1694;56;41;4;1;0;4;0.01146864;0;0;0;0
1695;12;24;2;2;0;13;0.010791814;0;0;0;0
1696;235;71;5;1;0;18;0.008145935;0;0;0;0
1697;184;44;4;2;0.283571971;10;0.022398027;0;0;0;0
1698;70;26;3;3;0;14;0.019009118;0;0;0;0
1699;172;25;2;2;0;3;0.029655236;0;0;0;0
1700;6;39;3;1;0;7;0.006129038;0;0;0;0
1701;163;51;4;3;0;0;0.003506748;0;0;0;0
1702;160;35;3;7;0;15;0.015326059;0;0;0;1
1703;127;56;4;2;0;0;0.013893527;0;0;0;0
1704;32;23;2;1;0;0;0.032441224;0;0;0;0
1705;147;25;3;2;0.086369549;0;0.024544373;0;0;0;0
1706;147;23;2;1;0.288289083;9;0.042505423;0;0;0;0
1707;130;34;2;3;0.329745318;20;0.01488288;0;0;0;1
1708;7;28;3;2;0;4;0.006608452;0;0;0;0
1709;128;58;4;1;0;8;0.015076115;0;0;0;0
1710;164;92;6;3;0.909926665;0;0.006459688;0;0;0;1
1711;227;40;2;5;0;14;0.024315893;0;0;0;0
1712;53;29;3;2;0.894574058;0;0.003261015;0;0;0;0
1713;204;29;2;1;0;9;0.012825993;0;0;0;0
1714;179;37;2;2;0.793782301;12;0.012187802;0;0;0;1
1715;150;29;2;3;0;0;0.008234351;0;0;0;0
1716;126;52;4;5;0;12;0.002204947;0;0;0;0
1717;61;53;4;2;0;0;0.006078299;0;0;0;0
1718;91;63;4;3;0;6;0.008344187;0;0;0;0
1719;109;31;3;3;0;7;0.001798227;0;0;0;0
1720;46;24;3;3;0;4;0.002284435;0;0;0;0
1721;181;19;2;4;0;0;0.003003068;0;0;0;0
1722;30;41;2;2;0;9;0.006512914;0;0;0;0
1723;167;48;4;2;0.620325645;0;0.017920728;0;0;0;0
1724;35;80;5;1;0.962827953;0;0.010764684;0;0;0;0
1725;127;68;5;1;0.143893731;13;0.009174206;0;0;0;0
1726;4;68;4;3;0;7;0.01360278;0;0;0;0
1727;33;50;4;2;0.485757514;1;0.001144528;0;0;0;0
1728;58;11;2;2;0;7;0.056007061;0;0;0;0
1729;152;42;2;3;0;18;0.005468905;0;0;0;0
1730;66;55;4;2;0;0;0.005460268;0;0;0;0
1731;149;20;2;4;0;4;0.035448237;0;0;0;0
1732;122;25;2;3;0.7391082;1;0.015814215;0;0;0;0
1733;210;39;3;1;0.040075224;12;0.009485584;0;0;0;0
1734;54;60;3;2;0.780090722;3;0.00273123;0;0;0;0
1735;44;33;2;1;0.439545902;14;0.014019201;0;0;0;0
1736;216;64;3;3;0.625118699;14;0.012618759;0;0;0;1
1737;196;46;3;2;0;10;0.006942585;0;0;0;0
1738;205;38;3;2;0.444769224;16;0.012976309;0;0;0;1
1739;84;79;5;1;0.445606059;4;0.01122181;0;0;0;0
1740;75;47;3;2;0;8;0.01465682;0;0;0;0
1741;187;84;5;2;0;19;0.004548662;0;0;0;1
1742;78;25;2;2;0.189177799;17;0.012592982;0;0;0;0
1743;133;23;3;3;0;19;0.010830351;0;0;0;0
1744;83;86;5;3;0;0;0.001987462;0;0;0;0
1745;229;52;5;2;0;20;0.012740873;0;0;0;0
1746;189;31;3;1;0;17;0.031223999;0;0;0;0
1747;77;69;4;3;0.583313807;0;0.005727385;0;0;0;0
1748;192;74;5;2;0.948437901;15;0.013246326;0;0;0;1
1749;88;47;3;3;0.154446413;5;0.009779542;0;0;0;0
1750;38;66;3;1;0;16;0.001785627;0;0;0;0
1751;156;60;3;3;0;19;0.001814751;0;0;0;0
1752;149;45;3;1;0;10;0.002697674;0;0;0;0
1753;170;77;5;6;0;0;0.006321795;0;0;0;0
1754;66;65;5;2;0.38994945;1;0.001265838;0;0;0;0
1755;64;29;3;2;0;18;0.013744669;0;0;0;0
1756;200;18;2;2;0;10;0.036431517;0;0;0;0
1757;189;36;3;1;0;12;0.001901599;0;0;0;0
1758;186;36;4;3;0.083131189;19;0.014564834;0;0;0;1
1759;236;52;4;5;0;0;0.008659844;0;0;0;0
1760;123;42;3;2;0;11;0.014560993;0;0;0;0
1761;88;30;3;3;0.087998747;0;0.001708307;0;0;0;0
1762;115;39;3;1;0;0;0.024127381;0;0;0;0
1763;216;49;4;3;0;10;0.002535692;0;0;0;0
1764;79;24;3;1;0;3;0.023159234;0;0;0;0
1765;125;88;6;2;0.888724667;11;0.007284846;0;0;0;1
1766;17;6;2;1;0;8;0.132688395;0;0;0;0
1767;133;20;2;3;0;6;0.03787512;0;0;0;0
1768;68;52;4;2;0;5;0.012749913;0;0;0;0
1769;214;61;5;3;0;18;0.004337011;0;0;0;0
1770;25;22;2;1;0;0;0.03829671;0;0;0;0
1771;208;23;3;1;0;0;0.03667398;0;0;0;0
1772;192;36;4;2;0;20;0.021190127;0;0;0;1
1773;78;31;2;3;0.135998456;11;0.013235417;0;0;0;0
1774;183;64;4;3;0;17;0.001082095;0;0;0;0
1775;53;28;2;2;0;2;0.017327672;0;0;0;0
1776;57;47;4;1;0.435997807;8;0.01438018;0;0;0;0
1777;203;81;6;4;0;2;0.012328711;0;0;0;0
1778;83;5;1;3;0;12;0.039452877;0;0;0;0
1779;138;44;3;1;0.624160841;12;0.019436203;0;0;0;1
1780;99;29;3;1;0.163124753;13;0.004969155;0;0;0;0
1781;31;31;2;1;0;7;0.007647833;0;0;0;0
1782;19;30;3;1;0;13;0.001816712;0;0;0;0
1783;108;15;1;6;0;0;0.036662836;0;0;0;0
1784;123;78;5;1;0;6;0.007623328;0;0;0;0
1785;213;64;5;2;0;0;0.005711479;0;0;0;0
1786;63;23;2;1;0;9;0.008349569;0;0;0;0
1787;66;20;3;2;0;2;0.002820176;0;0;0;0
1788;238;27;3;1;0;17;0.029250057;0;0;0;0
1789;168;74;6;7;0;0;0.010220344;0;0;0;0
1790;200;57;3;3;0;8;0.004018055;0;0;0;0
1791;128;90;6;2;0.371354953;3;0.008486963;0;0;0;0
1792;142;33;3;3;0;19;0.018251934;0;0;0;0
1793;86;10;1;3;0;0;0.07482059;0;0;0;0
1794;52;73;5;2;0.410549064;10;0.000940994;0;0;0;0
1795;24;23;3;2;0;12;0.040361034;0;0;0;0
1796;35;71;5;2;0;0;0.008183035;0;0;0;0
1797;147;78;4;2;0;17;0.0044954;0;0;0;0
1798;14;80;5;1;0.890877271;1;0.007096863;0;0;0;0
1799;133;47;4;4;0;2;0.010910007;0;0;0;0
1800;206;64;4;2;0.329273942;9;4,44E+00;0;0;0;0
1801;140;26;2;5;0;1;0.033344649;0;0;0;0
1802;10;21;2;2;0;17;0.001618745;0;0;0;0
1803;89;28;3;2;0;13;0.027780766;0;0;0;0
1804;37;39;3;3;0.538560625;19;0.025488727;0;0;0;1
1805;18;13;2;1;0;0;0.024288927;0;0;0;0
1806;135;18;2;7;0;0;0.044757143;0;0;0;0
1807;3;71;5;2;0;5;0.005086967;0;0;0;0
1808;121;60;4;5;0;19;0.008508826;0;0;0;0
1809;186;52;3;2;0;16;0.000794541;0;0;0;0
1810;135;42;3;3;0;0;0.009409923;0;0;0;0
1811;89;69;4;1;0;19;0.004798925;0;0;0;0
1812;188;47;3;5;0.865285468;9;0.004701012;0;0;0;1
1813;127;27;2;5;0;12;0.014272827;0;0;0;0
1814;61;26;3;2;0;18;0.033793133;0;0;0;0
1815;137;23;1;1;0;6;0.025013281;0;0;0;0
1816;225;85;6;1;0.558777238;0;0.011043961;0;0;0;0
1817;4;33;3;3;0;8;0.008604829;0;0;0;0
1818;64;35;2;1;0;9;0.025093829;0;0;0;0
1819;212;47;3;1;0;2;0.012273154;0;0;0;0
1820;206;45;4;4;0.987339739;0;0.01270397;0;0;0;1
1821;175;34;3;1;0;0;0.024126593;0;0;0;0
1822;99;46;3;3;0.4658112;16;0.000671349;0;0;0;1
1823;194;44;3;2;0;0;0.014546939;0;0;0;0
1824;210;23;3;2;0.272044664;13;0.01159906;0;0;0;0
1825;117;39;4;3;0;0;4,99E+00;0;0;0;0
1826;141;32;3;1;0;10;0.027672301;0;0;0;0
1827;129;21;1;3;0;1;0.043465142;0;0;0;0
1828;219;60;4;3;0.294882566;4;0.011071977;0;0;0;0
1829;177;11;2;1;0;15;0.074812068;0;0;0;0
1830;217;56;3;2;0;2;0.000155212;0;0;0;0
1831;177;37;3;2;0;2;0.020332471;0;0;0;0
1832;60;11;1;1;0;19;0.040124916;0;0;0;0
1833;212;33;2;2;0.021645298;9;0.017145794;0;0;0;0
1834;92;29;3;3;0;11;0.010206288;0;0;0;0
1835;174;76;4;2;0;15;0.002023071;0;0;0;0
1836;240;28;2;4;0;10;0.010438759;0;0;0;0
1837;225;39;3;1;0;0;0.003703963;0;0;0;0
1838;15;43;3;3;0;3;0.008250512;0;0;0;0
1839;227;76;5;1;0;16;0.001250495;0;0;0;0
1840;13;27;3;3;0;11;0.019489361;0;0;0;0
1841;23;30;2;3;0;2;0.024902798;0;0;0;0
1842;78;55;3;3;0;14;0.013450656;0;0;0;0
1843;200;64;4;2;0;8;0.001612314;0;0;0;0
1844;19;51;4;2;0.76194849;0;0.002660714;0;0;0;0
1845;105;57;3;2;0;6;0.00295104;0;0;0;0
1846;237;29;2;3;0.38886725;19;0.020357501;0;0;0;1
1847;27;22;3;2;0;12;0.019432085;0;0;0;0
1848;41;15;1;3;0;9;0.007952753;0;0;0;0
1849;154;43;2;2;0;2;0.022191116;0;0;0;0
1850;86;58;5;1;0;9;0.014028499;0;0;0;0
1851;69;22;3;2;0;14;0.034075475;0;0;0;0
1852;61;95;5;1;0;2;0.009500496;0;0;0;0
1853;145;32;2;2;0;4;0.018650978;0;0;0;0
1854;202;18;2;2;0;15;0.048951996;0;0;0;0
1855;28;43;3;3;0.211569015;18;0.020643573;0;0;0;0
1856;238;17;2;3;0;2;0.053954857;0;0;0;0
1857;96;14;1;3;0;0;0.002083312;0;0;0;0
1858;43;57;5;3;0.507118078;0;0.017117018;0;0;0;0
1859;29;26;3;3;0;0;0.023838832;0;0;0;0
1860;115;26;2;2;0;11;0.034767637;0;0;0;0
1861;117;26;2;6;0;9;0.003116716;0;0;0;0
1862;93;87;6;1;0.77603462;0;0.007289494;0;0;0;0
1863;234;41;4;1;0;18;0.008717841;0;0;0;0
1864;216;10;1;3;0;0;0.099430455;0;0;0;0
1865;224;41;2;1;0.484215106;16;0.01238945;0;0;0;1
1866;105;42;2;1;0;5;0.017444865;0;0;0;0
1867;156;56;3;1;0.960189052;3;0.015377302;0;0;0;1
1868;16;24;3;1;0;0;0.031333942;0;0;0;0
1869;168;53;3;6;0;3;0.016971524;0;0;0;0
1870;135;68;4;5;0;0;0.00447794;0;0;0;0
1871;86;61;4;2;0.991478867;3;0.008232342;0;0;0;0
1872;235;20;2;1;0;0;0.002786388;0;0;0;0
1873;185;26;3;1;0.239050947;3;0.033313177;0;0;0;0
1874;189;19;2;1;0;7;0.018193941;0;0;0;0
1875;230;21;1;5;0;7;0.009468244;0;0;0;0
1876;61;21;2;1;0.029218989;11;0.003454096;0;0;0;0
1877;40;75;5;2;0.959884647;9;0.011684898;0;0;0;0
1878;119;31;2;1;0.120548745;0;0.031643277;0;0;0;0
1879;90;75;5;1;0.117921719;11;0.011325188;0;0;0;0
1880;49;63;5;1;0;3;0.013497218;0;0;0;0
1881;212;31;3;3;0.796109793;0;0.000169387;0;0;0;0
1882;68;25;1;1;0;0;0.022222296;0;0;0;0
1883;223;24;3;3;0;10;0.000413499;0;0;0;0
1884;160;64;3;5;0;15;0.008038568;0;0;0;0
1885;168;42;3;3;0.788714247;3;0.005711519;0;0;0;1
1886;104;23;3;1;0;15;0.006257755;0;0;0;0
1887;85;52;3;1;0.882667975;0;0.012442372;0;0;0;0
1888;194;43;2;2;0;13;0.012699322;0;0;0;0
1889;39;36;3;3;0.073094276;20;0.016103162;0;0;0;0
1890;80;48;4;1;0;9;0.001976447;0;0;0;0
1891;159;51;3;3;0.840835157;12;0.001782349;0;0;0;1
1892;17;15;2;3;0;5;0.031829665;0;0;0;0
1893;112;40;2;2;0.837597321;19;0.021174427;0;0;0;1
1894;209;47;4;3;0.645054138;19;0.013068453;0;0;0;1
1895;81;31;3;2;0;6;0.030548662;0;0;0;0
1896;19;68;4;1;0;0;0.002323222;0;0;0;0
1897;3;22;3;1;0;8;0.027336736;0;0;0;0
1898;231;47;4;2;0.932093435;0;0.014614048;0;0;0;0
1899;36;15;1;2;0;19;0.05059239;0;0;0;0
1900;179;77;5;2;0.277787108;6;0.011465254;0;0;0;0
1901;186;21;1;2;0;9;0.014541629;0;0;0;0
1902;192;42;2;2;0;3;0.000433934;0;0;0;0
1903;72;32;3;1;0;0;0.011848606;0;0;0;0
1904;167;24;3;1;0;13;0.022133847;0;0;0;0
1905;119;28;2;1;0.56832989;7;0.014413969;0;0;0;0
1906;118;34;2;5;0.596851809;4;0.014274957;0;0;0;0
1907;95;29;3;2;0.857294247;0;0.022992865;0;0;0;0
1908;24;36;2;3;0;0;0.021843617;0;0;0;0
1909;224;29;3;3;0;4;0.007190015;0;0;0;0
1910;25;26;3;2;0;1;0.021860918;0;0;0;0
1911;239;51;3;1;0;1;0.01556624;0;0;0;0
1912;155;38;2;3;0;0;0.013882922;0;0;0;0
1913;164;25;3;3;0;6;0.003289791;0;0;0;0
1914;164;22;2;3;0;0;0.022083078;0;0;0;0
1915;100;64;5;2;0;10;0.000222475;0;0;0;0
1916;126;39;3;5;0.892538156;10;0.008244928;0;0;0;1
1917;49;27;2;1;0.21839482;11;0.012471973;0;0;0;0
1918;65;55;4;3;0.170973067;11;0.014646251;0;0;0;0
1919;79;22;2;3;0;13;0.036891958;0;0;0;0
1920;127;61;4;6;0;0;0.001170486;0;0;0;0
1921;232;7;2;1;0;2;0.053866237;0;0;0;0
1922;45;25;2;1;0.124324186;0;0.035088142;0;0;0;0
1923;178;62;5;2;0;20;0.015509156;0;0;0;1
1924;194;50;3;1;0;17;0.018265445;0;0;0;0
1925;49;29;3;1;0;8;0.03041562;0;0;0;0
1926;31;28;2;1;0;1;0.028957853;0;0;0;0
1927;227;45;2;3;0.463154019;18;0.004230329;0;0;0;1
1928;222;74;4;1;0.913672541;13;0.011595149;0;0;0;1
1929;35;21;2;2;0;14;0.041905204;0;0;0;0
1930;23;31;2;2;0.176927343;2;0.004808817;0;0;0;0
1931;116;66;4;1;0;13;0.013959044;0;0;0;0
1932;186;25;3;3;0;17;0.023829175;0;0;0;0
1933;113;20;1;2;0;3;0.012721968;0;0;0;0
1934;88;59;4;3;0;0;0.01189204;0;0;0;0
1935;123;20;3;1;0;0;0.023865116;0;0;0;0
1936;115;35;2;3;0;19;0.027251832;0;0;0;0
1937;229;78;5;4;0;17;0.011833459;0;0;0;0
1938;232;23;2;2;0;0;0.034992889;0;0;0;0
1939;20;52;4;1;0;13;0.008918499;0;0;0;0
1940;223;50;4;3;0;13;0.012153017;0;0;0;0
1941;175;25;3;6;0;18;0.010432595;0;0;0;1
1942;196;19;2;3;0;20;0.012498264;0;0;0;1
1943;40;48;3;1;0;8;0.008723294;0;0;0;0
1944;88;45;3;1;0.490718517;1;0.017009894;0;0;0;0
1945;136;26;3;1;0;0;0.005823279;0;0;0;0
1946;62;42;2;2;0.807380319;19;0.02250738;0;0;0;1
1947;180;44;4;2;0;0;0.018473849;0;0;0;0
1948;39;69;5;2;0;18;0.011144317;0;0;0;0
1949;208;35;2;3;0.130952362;20;0.004541216;0;0;0;1
1950;47;46;3;1;0.376179244;0;0.005241069;0;0;0;0
1951;141;39;3;3;0.555384926;14;0.003195082;0;0;0;1
1952;206;39;4;3;0.760565229;18;0.016778603;0;0;0;1
1953;17;66;4;3;0;14;0.003914385;0;0;0;0
1954;135;53;3;2;0;0;0.005675544;0;0;0;0
1955;228;43;3;4;0.259691676;12;0.013086286;0;0;0;0
1956;75;57;3;2;0.199888347;9;0.005111638;0;0;0;0
1957;14;34;3;1;0.682358762;0;0.010599757;0;0;0;0
1958;118;47;2;1;0.768439464;0;0.016856422;0;0;0;0
1959;42;35;3;1;0;19;0.014696884;0;0;0;0
1960;117;27;3;2;0;1;0.032246572;0;0;0;0
1961;137;26;2;2;0;15;0.026117012;0;0;0;0
1962;71;25;1;2;0;14;0.002652283;0;0;0;0
1963;6;21;1;1;0;12;0.005617872;0;0;0;0
1964;38;86;5;2;0;3;0.000945516;0;0;0;0
1965;102;30;2;2;0;16;0.020899442;0;0;0;0
1966;158;82;5;1;0.634174959;16;0.000483319;0;0;0;1
1967;142;33;3;7;0;12;0.001817878;0;0;0;0
1968;201;88;5;5;0.34007128;0;0.002995344;0;0;0;0
1969;203;33;2;1;0;8;0.01252875;0;0;0;0
1970;150;20;1;3;0;3;0.005696611;0;0;0;0
1971;24;57;4;1;0.978139726;0;0.010283321;0;0;0;0
1972;48;25;2;3;0;16;0.038608324;0;0;0;0
1973;195;20;2;2;0;7;0.048024206;0;0;0;0
1974;164;14;1;2;0;7;0.038459011;0;0;0;0
1975;73;58;3;2;0.622681361;14;0.000496745;0;0;0;0
1976;93;35;3;2;0;4;0.02263796;0;0;0;0
1977;46;54;3;2;0;13;0.015848981;0;0;0;0
1978;50;35;3;2;0;19;0.022956254;0;0;0;0
1979;87;30;2;2;0;0;0.011331275;0;0;0;0
1980;165;16;2;4;0;3;0.031236947;0;0;0;0
1981;93;21;2;1;0;17;0.04517231;0;0;0;0
1982;57;29;2;2;0;20;0.030535774;0;0;0;0
1983;237;22;1;3;0;6;0.000991744;0;0;0;0
1984;69;20;2;2;0;15;0.031596558;0;0;0;0
1985;237;22;2;2;0;2;0.022536261;0;0;0;0
1986;168;33;3;5;0;15;0.020373983;0;0;0;0
1987;201;36;3;2;0;13;0.010104336;0;0;0;0
1988;70;32;3;1;0;0;0.026485852;0;0;0;0
1989;68;46;4;1;0;10;0.009960039;0;0;0;0
1990;125;47;4;2;0;7;0.007716289;0;0;0;0
1991;4;16;1;3;0;20;0.007177264;0;0;0;0
1992;44;52;3;2;0.41801032;20;0.005173252;0;0;0;0
1993;143;34;2;1;0;14;0.015006348;0;0;0;0
1994;124;66;4;3;0;20;0.009817079;0;0;0;0
1995;49;20;1;2;0;5;0.025785437;0;0;0;0
1996;74;39;2;3;0.455244498;19;0.006339043;0;0;0;1
1997;187;78;5;1;0;18;0.003486241;0;0;0;0
1998;40;24;3;3;0.258346678;13;0.038553232;0;0;0;0
1999;196;37;2;3;0;13;0.026928316;0;0;0;0
2000;204;18;2;3;0.379037359;19;0.053295866;0;0;0;1
2001;16;28;3;2;0;13;0.021879956;0;0;0;0
2002;198;43;4;3;0.715815617;14;0.002177781;0;0;0;1
2003;83;36;3;3;0;19;0.014030534;0;0;0;0
2004;230;30;3;3;0;17;0.024877257;0;0;0;0
2005;172;30;3;3;0;10;0.006890443;0;0;0;0
2006;110;25;3;1;0;12;0.031415346;0;0;0;0
2007;15;24;1;2;0;19;0.038467005;0;0;0;0
2008;179;31;2;6;0;0;0.018059865;0;0;0;0
2009;41;64;5;2;0;7;0.00816773;0;0;0;0
2010;181;18;2;1;0.094224205;9;0.008483618;0;0;0;0
2011;172;56;4;1;0.314874563;19;0.012385423;0;0;0;1
2012;73;84;6;3;0.620722256;16;0.011034314;0;0;0;1
2013;195;20;2;3;0;6;0.041435588;0;0;0;0
2014;208;49;3;3;0.994870604;19;0.001366663;0;0;0;1
2015;2;66;5;1;0;13;0.009452619;0;0;0;0
2016;116;45;3;2;0;11;0.002596441;0;0;0;0
2017;140;47;3;3;0;0;0.00437659;0;0;0;0
2018;64;46;3;2;0.627570214;0;0.020507166;0;0;0;0
2019;228;29;3;5;0.232176023;1;0.005317357;0;0;0;0
2020;40;48;3;2;0;20;0.010425251;0;0;0;0
2021;217;54;4;3;0;18;0.013350909;0;0;0;0
2022;164;29;3;3;0.481397693;4;0.005860967;0;0;0;0
2023;127;28;3;2;0;16;0.006134589;0;0;0;0
2024;168;29;2;3;0;0;0.026166919;0;0;0;0
2025;135;56;4;3;0.839775119;0;0.009092526;0;0;0;0
2026;114;41;3;2;0;2;0.021515523;0;0;0;0
2027;183;29;3;3;0;0;0.031219355;0;0;0;0
2028;69;33;3;1;0;0;0.000601697;0;0;0;0
2029;66;30;2;2;0.342969656;14;0.028943551;0;0;0;0
2030;129;29;2;3;0.997678165;16;0.006562045;0;0;0;1
2031;203;62;4;3;0.301760833;9;0.011517173;0;0;0;0
2032;187;33;2;2;0;10;0.014165635;0;0;0;0
2033;52;27;3;2;0;17;0.003483758;0;0;0;0
